table_name,field_name,language,record_id,translation
trips,trip_headsign,en,301119249,East
trips,trip_headsign,en,301119250,West
trips,trip_headsign,en,301119251,East
trips,trip_headsign,en,301119252,West
trips,trip_headsign,en,301119253,East
trips,trip_headsign,en,301119254,West
trips,trip_headsign,en,301119255,East
trips,trip_headsign,en,301119256,West
trips,trip_headsign,en,301119257,East
trips,trip_headsign,en,301119258,West
trips,trip_headsign,en,301119259,North
trips,trip_headsign,en,301119260,South
trips,trip_headsign,en,301119261,North
trips,trip_headsign,en,301119262,South
trips,trip_headsign,en,301119263,North
trips,trip_headsign,en,301119264,West
trips,trip_headsign,en,301119265,East
trips,trip_headsign,en,301119266,West
trips,trip_headsign,en,301119268,East
trips,trip_headsign,en,301119269,West
trips,trip_headsign,en,301119270,East
trips,trip_headsign,en,301119271,West
trips,trip_headsign,en,301119272,East
trips,trip_headsign,en,301119273,West
trips,trip_headsign,en,301119274,East
trips,trip_headsign,en,301119275,West
trips,trip_headsign,en,301119277,West
trips,trip_headsign,en,301119278,East
trips,trip_headsign,en,301119279,West
trips,trip_headsign,en,301119280,East
trips,trip_headsign,en,301119281,West
trips,trip_headsign,en,301119282,East
trips,trip_headsign,en,301119283,West
trips,trip_headsign,en,301119284,East
trips,trip_headsign,en,301119285,West
trips,trip_headsign,en,301119286,East
trips,trip_headsign,en,301119287,West
trips,trip_headsign,en,301119288,East
trips,trip_headsign,en,301119289,West
trips,trip_headsign,en,301119290,South
trips,trip_headsign,en,301119291,South
trips,trip_headsign,en,301119292,East
trips,trip_headsign,en,301119293,West
trips,trip_headsign,en,301119294,East
trips,trip_headsign,en,301119295,West
trips,trip_headsign,en,301119296,East
trips,trip_headsign,en,301119297,West
trips,trip_headsign,en,301119298,East
trips,trip_headsign,en,301119299,West
trips,trip_headsign,en,301119300,East
trips,trip_headsign,en,301119301,West
trips,trip_headsign,en,301119302,East
trips,trip_headsign,en,301119303,West
trips,trip_headsign,en,301119304,East
trips,trip_headsign,en,301119305,West
trips,trip_headsign,en,301119306,East
trips,trip_headsign,en,301119307,West
trips,trip_headsign,en,301119308,East
trips,trip_headsign,en,301119309,West
trips,trip_headsign,en,301119310,East
trips,trip_headsign,en,301119311,West
trips,trip_headsign,en,301119312,East
trips,trip_headsign,en,301119313,West
trips,trip_headsign,en,301119314,West
trips,trip_headsign,en,301119315,East
trips,trip_headsign,en,301119316,West
trips,trip_headsign,en,301119317,North
trips,trip_headsign,en,301119318,South
trips,trip_headsign,en,301119319,North
trips,trip_headsign,en,301119320,South
trips,trip_headsign,en,301119321,North
trips,trip_headsign,en,301119322,South
trips,trip_headsign,en,301119323,West
trips,trip_headsign,en,301119324,East
trips,trip_headsign,en,301119325,West
trips,trip_headsign,en,301119326,East
trips,trip_headsign,en,301119327,West
trips,trip_headsign,en,301119328,East
trips,trip_headsign,en,301119329,West
trips,trip_headsign,en,301119330,East
trips,trip_headsign,en,301119331,East
trips,trip_headsign,en,301119333,West
trips,trip_headsign,en,301119334,East
trips,trip_headsign,en,301119335,West
trips,trip_headsign,en,301119336,East
trips,trip_headsign,en,301119337,West
trips,trip_headsign,en,301119338,East
trips,trip_headsign,en,301119339,West
trips,trip_headsign,en,301119340,East
trips,trip_headsign,en,301119341,West
trips,trip_headsign,en,301119342,North
trips,trip_headsign,en,301119343,West
trips,trip_headsign,en,301119345,West
trips,trip_headsign,en,301119346,East
trips,trip_headsign,en,301119347,West
trips,trip_headsign,en,301119348,West
trips,trip_headsign,en,301119349,North
trips,trip_headsign,en,301119350,West
trips,trip_headsign,en,301119351,East
trips,trip_headsign,en,301119352,West
trips,trip_headsign,en,301119353,East
trips,trip_headsign,en,301119354,West
trips,trip_headsign,en,301119355,East
trips,trip_headsign,en,301119356,West
trips,trip_headsign,en,301119357,East
trips,trip_headsign,en,301119359,East
trips,trip_headsign,en,301119360,West
trips,trip_headsign,en,301119361,East
trips,trip_headsign,en,301119362,West
trips,trip_headsign,en,301119363,East
trips,trip_headsign,en,301119364,West
trips,trip_headsign,en,301119365,East
trips,trip_headsign,en,301119366,West
trips,trip_headsign,en,301119367,North
trips,trip_headsign,en,301119368,East
trips,trip_headsign,en,301119369,East
trips,trip_headsign,en,301119370,West
trips,trip_headsign,en,301119371,East
trips,trip_headsign,en,301119372,West
trips,trip_headsign,en,301119374,East
trips,trip_headsign,en,301119375,East
trips,trip_headsign,en,301119376,West
trips,trip_headsign,en,301119377,East
trips,trip_headsign,en,301119378,West
trips,trip_headsign,en,301119379,East
trips,trip_headsign,en,301119380,West
trips,trip_headsign,en,301119381,East
trips,trip_headsign,en,301119382,West
trips,trip_headsign,en,301119383,East
trips,trip_headsign,en,301119384,West
trips,trip_headsign,en,301119385,East
trips,trip_headsign,en,301119386,West
trips,trip_headsign,en,301119387,East
trips,trip_headsign,en,301119388,West
trips,trip_headsign,en,301119389,East
trips,trip_headsign,en,301119390,West
trips,trip_headsign,en,301119391,East
trips,trip_headsign,en,301119393,East
trips,trip_headsign,en,301119394,West
trips,trip_headsign,en,301119395,East
trips,trip_headsign,en,301119396,West
trips,trip_headsign,en,301119397,East
trips,trip_headsign,en,301119398,West
trips,trip_headsign,en,301119399,East
trips,trip_headsign,en,301119400,West
trips,trip_headsign,en,301119401,East
trips,trip_headsign,en,301119402,West
trips,trip_headsign,en,301119403,East
trips,trip_headsign,en,301119404,West
trips,trip_headsign,en,301119405,East
trips,trip_headsign,en,301119406,West
trips,trip_headsign,en,301119407,East
trips,trip_headsign,en,301119408,West
trips,trip_headsign,en,301119409,East
trips,trip_headsign,en,301119410,West
trips,trip_headsign,en,301119411,East
trips,trip_headsign,en,301119412,West
trips,trip_headsign,en,301119414,West
trips,trip_headsign,en,301119415,West
trips,trip_headsign,en,301119416,East
trips,trip_headsign,en,301119417,West
trips,trip_headsign,en,301119418,East
trips,trip_headsign,en,301119419,West
trips,trip_headsign,en,301119420,East
trips,trip_headsign,en,301119421,West
trips,trip_headsign,en,301119422,East
trips,trip_headsign,en,301119423,West
trips,trip_headsign,en,301119424,East
trips,trip_headsign,en,301119425,West
trips,trip_headsign,en,301119426,East
trips,trip_headsign,en,301119427,East
trips,trip_headsign,en,301119428,West
trips,trip_headsign,en,301119429,East
trips,trip_headsign,en,301119430,East
trips,trip_headsign,en,301119431,West
trips,trip_headsign,en,301119432,East
trips,trip_headsign,en,301119433,East
trips,trip_headsign,en,301119434,East
trips,trip_headsign,en,301119436,East
trips,trip_headsign,en,301119437,East
trips,trip_headsign,en,301119438,East
trips,trip_headsign,en,301119439,East
trips,trip_headsign,en,301119440,West
trips,trip_headsign,en,301119441,East
trips,trip_headsign,en,301119442,East
trips,trip_headsign,en,301119444,East
trips,trip_headsign,en,301119445,West
trips,trip_headsign,en,301119446,East
trips,trip_headsign,en,301119447,West
trips,trip_headsign,en,301119448,East
trips,trip_headsign,en,301119449,West
trips,trip_headsign,en,301119450,East
trips,trip_headsign,en,301119451,East
trips,trip_headsign,en,301119452,West
trips,trip_headsign,en,301119453,East
trips,trip_headsign,en,301119454,West
trips,trip_headsign,en,301119455,East
trips,trip_headsign,en,301119456,West
trips,trip_headsign,en,301119457,North
trips,trip_headsign,en,301119458,North
trips,trip_headsign,en,301119459,East
trips,trip_headsign,en,301119460,West
trips,trip_headsign,en,301119461,East
trips,trip_headsign,en,301119462,West
trips,trip_headsign,en,301119463,East
trips,trip_headsign,en,301119464,West
trips,trip_headsign,en,301119465,East
trips,trip_headsign,en,301119466,West
trips,trip_headsign,en,301119467,East
trips,trip_headsign,en,301119468,West
trips,trip_headsign,en,301119469,East
trips,trip_headsign,en,301119470,West
trips,trip_headsign,en,301119471,East
trips,trip_headsign,en,301119472,West
trips,trip_headsign,en,301119474,West
trips,trip_headsign,en,301119475,West
trips,trip_headsign,en,301119476,East
trips,trip_headsign,en,301119477,East
trips,trip_headsign,en,301119478,East
trips,trip_headsign,en,301119479,East
trips,trip_headsign,en,301119480,East
trips,trip_headsign,en,301119482,East
trips,trip_headsign,en,301119483,East
trips,trip_headsign,en,301119484,West
trips,trip_headsign,en,301119485,East
trips,trip_headsign,en,301119486,West
trips,trip_headsign,en,301119487,West
trips,trip_headsign,en,301119488,West
trips,trip_headsign,en,301119489,East
trips,trip_headsign,en,301119490,West
trips,trip_headsign,en,301119491,East
trips,trip_headsign,en,301119492,West
trips,trip_headsign,en,301119494,West
trips,trip_headsign,en,301119495,West
trips,trip_headsign,en,301119496,East
trips,trip_headsign,en,301119497,West
trips,trip_headsign,en,301119498,North
trips,trip_headsign,en,301119499,South
trips,trip_headsign,en,301119500,North
trips,trip_headsign,en,301119501,South
trips,trip_headsign,en,301119502,West
trips,trip_headsign,en,301119503,East
trips,trip_headsign,en,301119504,West
trips,trip_headsign,en,301119505,East
trips,trip_headsign,en,301119506,West
trips,trip_headsign,en,301119507,East
trips,trip_headsign,en,301119508,West
trips,trip_headsign,en,301119509,East
trips,trip_headsign,en,301119510,West
trips,trip_headsign,en,301119511,East
trips,trip_headsign,en,301119512,West
trips,trip_headsign,en,301119513,East
trips,trip_headsign,en,301119514,West
trips,trip_headsign,en,301119515,East
trips,trip_headsign,en,301119516,West
trips,trip_headsign,en,301119517,East
trips,trip_headsign,en,301119518,West
trips,trip_headsign,en,301119520,West
trips,trip_headsign,en,301119521,West
trips,trip_headsign,en,301119522,West
trips,trip_headsign,en,301119523,West
trips,trip_headsign,en,301119524,West
trips,trip_headsign,en,301119525,West
trips,trip_headsign,en,301119526,West
trips,trip_headsign,en,301119527,East
trips,trip_headsign,en,301119528,West
trips,trip_headsign,en,301119529,East
trips,trip_headsign,en,301119530,West
trips,trip_headsign,en,301119531,East
trips,trip_headsign,en,301119532,West
trips,trip_headsign,en,301119533,East
trips,trip_headsign,en,301119534,West
trips,trip_headsign,en,301119535,East
trips,trip_headsign,en,301119536,West
trips,trip_headsign,en,301119537,East
trips,trip_headsign,en,301119538,West
trips,trip_headsign,en,301119539,East
trips,trip_headsign,en,301119540,West
trips,trip_headsign,en,301119541,North
trips,trip_headsign,en,301119542,South
trips,trip_headsign,en,301119543,North
trips,trip_headsign,en,301119544,South
trips,trip_headsign,en,301119545,North
trips,trip_headsign,en,301119546,East
trips,trip_headsign,en,301119547,West
trips,trip_headsign,en,301119548,West
trips,trip_headsign,en,301119549,East
trips,trip_headsign,en,301119550,West
trips,trip_headsign,en,301119551,East
trips,trip_headsign,en,301119552,West
trips,trip_headsign,en,301119553,East
trips,trip_headsign,en,301119554,West
trips,trip_headsign,en,301119555,East
trips,trip_headsign,en,301119556,West
trips,trip_headsign,en,301119557,East
trips,trip_headsign,en,301119558,West
trips,trip_headsign,en,301119559,East
trips,trip_headsign,en,301119560,West
trips,trip_headsign,en,301119561,East
trips,trip_headsign,en,301119562,West
trips,trip_headsign,en,301119563,East
trips,trip_headsign,en,301119564,West
trips,trip_headsign,en,301119566,West
trips,trip_headsign,en,301119567,East
trips,trip_headsign,en,301119568,West
trips,trip_headsign,en,301119569,West
trips,trip_headsign,en,301119570,West
trips,trip_headsign,en,301119571,West
trips,trip_headsign,en,301119572,East
trips,trip_headsign,en,301119574,East
trips,trip_headsign,en,301119575,East
trips,trip_headsign,en,301119576,East
trips,trip_headsign,en,301119577,West
trips,trip_headsign,en,301119578,South
trips,trip_headsign,en,301119579,South
trips,trip_headsign,en,301119580,West
trips,trip_headsign,en,301119581,East
trips,trip_headsign,en,301119582,West
trips,trip_headsign,en,301119583,East
trips,trip_headsign,en,301119584,West
trips,trip_headsign,en,301119585,East
trips,trip_headsign,en,301119586,West
trips,trip_headsign,en,301119587,East
trips,trip_headsign,en,301119588,West
trips,trip_headsign,en,301119589,East
trips,trip_headsign,en,301119590,West
trips,trip_headsign,en,301119591,East
trips,trip_headsign,en,301119592,West
trips,trip_headsign,en,301119593,East
trips,trip_headsign,en,301119594,West
trips,trip_headsign,en,301119595,East
trips,trip_headsign,en,301119596,West
trips,trip_headsign,en,301119597,East
trips,trip_headsign,en,301119598,West
trips,trip_headsign,en,301119599,East
trips,trip_headsign,en,301119600,West
trips,trip_headsign,en,301119601,East
trips,trip_headsign,en,301119602,West
trips,trip_headsign,en,301119603,East
trips,trip_headsign,en,301119604,West
trips,trip_headsign,en,301119605,East
trips,trip_headsign,en,301119606,North
trips,trip_headsign,en,301119607,East
trips,trip_headsign,en,301119608,West
trips,trip_headsign,en,301119609,East
trips,trip_headsign,en,301119610,West
trips,trip_headsign,en,301119611,East
trips,trip_headsign,en,301119612,West
trips,trip_headsign,en,301119613,East destination Station Snowdon
trips,trip_headsign,en,301119614,West
trips,trip_headsign,en,301119615,East
trips,trip_headsign,en,301119616,West
trips,trip_headsign,en,301119617,East
trips,trip_headsign,en,301119618,East
trips,trip_headsign,en,301119619,North
trips,trip_headsign,en,301119620,East
trips,trip_headsign,en,301119621,West
trips,trip_headsign,en,301119622,East
trips,trip_headsign,en,301119623,West
trips,trip_headsign,en,301119624,East
trips,trip_headsign,en,301119625,West
trips,trip_headsign,en,301119626,East
trips,trip_headsign,en,301119627,West
trips,trip_headsign,en,301119628,East
trips,trip_headsign,en,301119629,West
trips,trip_headsign,en,301119630,East
trips,trip_headsign,en,301119631,West
trips,trip_headsign,en,301119632,East
trips,trip_headsign,en,301119633,West
trips,trip_headsign,en,301119634,East
trips,trip_headsign,en,301119635,West
trips,trip_headsign,en,301119636,East
trips,trip_headsign,en,301119637,West
trips,trip_headsign,en,301119638,East
trips,trip_headsign,en,301119639,West
trips,trip_headsign,en,301119640,North
trips,trip_headsign,en,301119641,East
